company_id,name
355647f1-dde1-4eff-b794-7b5fa531a4fc,SAFRAN AIRCRAFT ENGINES
35973eb2-1bf7-4866-af7d-f70bfa30728e,SOUTH DAKOTA BOARD OF REGENTS
35a5f635-38b3-4d14-8b40-b9083181503f,THE TEXAS A&M UNIVERSITY SYSTEM
35d944ad-27a9-4b1b-b6f6-2fdd4192b29d,The Boeing Company
36afa977-584e-4305-935b-6711d735f8d2,MINEBEA MITSUMI Inc.
36b3b606-dbec-4996-a7c3-ad980dcd8c38,"Stout Industrial Technology, Inc."
36ba9dfa-8b9c-4937-96e7-eb963bcdaab7,MINEBEA MITSUMI Inc.
3725ca80-4c7a-4049-a10f-b3abd25d889d,"MOXXLY, LLC"
372f56ab-e192-4d49-b52d-9487d65c129e,AIRBUS OPERATIONS SAS
3809adc2-3659-4035-b6e6-daa08fbd03bc,Orbotech Ltd.
383ec476-7299-4db4-b8dc-e35ecb325ca6,WALGREEN CO.
385b389d-eaf3-4a4c-a3e4-9f62bedcf127,"Ford Global Technologies, LLC"
393875ec-6108-4b94-9309-e5ea56aa2cc5,Life Technologies Corporation
3a28f3f8-55bd-4451-ad81-88078213d77d,"CAREFUSION 303, INC."
3a42e21c-3cc8-44fa-9712-68d2aca6b7dc,Baker Hughes Oilfield Operations LLC
3a45b05b-f68a-450e-bcf2-1639b5d92a9b,"BOE Technology Group Co., Ltd."
3b34cdd1-dc7f-4ecf-a251-b3be570414f7,"VIVO MOBILE COMMUNICATION CO., LTD."
3b696f6d-c02e-4509-aab7-949db772f479,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP., LTD."
3ba3faea-c457-463c-84bf-d87464428634,"Divergent Technologies, Inc."
3bcec93c-c7b4-4039-b7da-fc8b885be898,"Transportation IP Holdings, LLC"
3c1c8c39-5b54-4a02-8569-f919a65c6a39,TOSHIBA TEC KABUSHIKI KAISHA
3c31be3e-ad48-4b55-b580-4c5ec1101e10,"HUIZHOU GREAT HARVEST WORLDWIDE INDUSTRY CO., LTD"
3c3a4dee-d20c-4c5e-b557-05efdf5169af,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.
3c62bc34-50ce-4a12-a4ff-8eda35e13671,"Cengage Learning, Inc."
3d2d3c67-2dc8-43fe-aaa0-97d242743de4,"Dyne Therapeutics, Inc."
3d2fdf60-a7c5-4822-8c7c-9dd683754c64,LEONI KABEL GMBH
3d366a52-70a2-4c3d-9299-9d5edb1b5ff9,LG ELECTRONICS INC.
3dc9b084-c638-4351-932a-ee4bc9e9f6ba,"AirFlow Direction, Inc."
40d2a39f-759f-44a3-92cd-e54599063ff5,EPIROC DRILLING TOOLS AB
41637336-ddd6-4c63-a879-7e173a7577cc,"HARBOR HEARING SERVICES, PROFESSIONAL CORPORATION"
417e3384-ef63-433e-bc13-0aa5bbe6a717,"SI FLEX CO., LTD."
41d1a057-3d1e-406c-9cc1-39fb609e7a4c,AAC Technologies Pte. Ltd.
426c4314-1efd-448d-b03d-79369bf1e0e1,Waymo LLC
427708a4-7c1a-4b9f-9271-d49cf5f39d0f,Telefonaktiebolaget LM Ericsson (Publ)
4325fc5c-4d06-48b7-ba8f-480b814957d8,"Cisco Technology, Inc."
433138f3-3b9e-408d-aa0a-01838bf3e325,Wobben Properties GmbH
437a746c-cb8c-4615-8d8c-3cf019b4a98b,"NAKATA COATING CO., LTD."
43ecf31b-e5a3-4f9f-8070-de110f9df7c1,BASF SE
43f1b679-2914-45e3-9338-e6d9191ce92b,TELIA COMPANY AB
4405db8c-4a76-4109-93a3-bdc2c0c925d1,HYUNDAI MOTOR COMPANY
441a13fa-b688-48aa-b3cb-ea66e65fe20d,"HYUNDAI MOBIS CO., LTD."
44aaf511-3320-45eb-9525-fbda7de3dde7,DENSO CORPORATION
44adc51b-0b9d-45d5-828f-b0005f24095d,"GAUDIO LAB, INC."
44d6d330-9f1a-4a4d-8786-d666def64532,SMEG S.P.A.
4584e54c-628f-470f-9792-6fb5f2efe28c,"GoPro, Inc."
459c13dd-216b-4334-ae6b-a56bf1fdac5a,MARY KAY INC
459e081d-5d7d-444a-95d7-8eef15462dc3,INSULET CORPORATION
45a71b8b-5052-4826-93e8-af43a1857cb9,Daimler AG
45cc3da0-9bd3-48f8-a03c-333138906201,NANYA TECHNOLOGY CORPORATION
4674eaf4-2927-46ab-ae18-9d92bfcce864,Microsoft Corporation
469bfc0c-10e7-4e40-b7a5-e8efb1543d3a,"SAMSUNG ELECTRONICS CO., LTD."
46adc67c-afc1-4812-8999-53ee81fd2c79,"HITACHI, LTD."
46fdd310-ff10-4ac1-8570-016c6c61fc86,Filter Art
4709c1bf-4984-40ac-b285-1b1ed2138c93,International Business Machines Corporation
4733dda5-3f8f-4c84-b4c2-f7af0bcd44de,"Salesforce.com, Inc."
4785c433-0403-4bc1-8d5b-094e558f0c3d,"FACEBOOK, INC."
47a393f4-21bb-4842-b17c-ba3dcdeeea5b,"TOPPAN PRINTING CO., LTD."
47c48857-ef07-43f6-9dfc-2b731bbcf1f9,SCHOTT JAPAN CORPORATION
47cd060e-60ce-49ab-8623-caf34f5c3860,Intel Corporation
4899152a-56a6-4baf-ba85-43522c5feef2,Kioxia Corporation
49025a5c-8b20-4cd1-ae61-366a4f32c1d3,Beijing University of Chemical Technology
4912a154-2d9f-4ae4-8d58-b432dede4275,Telefonaktiebolaget LM Ericsson (Publ)
49440baf-7395-4d53-b556-b4af6820e1ec,KEMIRA OYJ
49631152-01b5-4625-9abd-2e19811ab9dd,"The ESAB Group, Inc."
4986d34b-a3e1-403a-959c-90d1ed3cbd8f,"CHENG UEI PRECISION INDUSTRY CO., LTD."
49d688a5-99cd-4312-b63b-81010c631cb3,"Rakuten Symphony, Inc."
4a004569-3fab-4201-946b-2de0d8d1c9ac,"TIMOTION TECHNOLOGY CO., LTD."
4a24246d-1486-40a6-94ef-8fec873f41b7,Persimmon Technologies Corporation
4a3d77a3-2970-42cb-83f9-1f7d9ae03dde,"Rochester Sensors, LLC"
4a483f4d-7dd6-400c-b4af-7bbe7d79df68,"Ava Labs, Inc."
4a5a1a72-87ec-4e20-b766-d325e8e3dceb,GE Aviation Systems Limited
4a734dc3-9b3b-40f2-9859-02b34fd23234,Zipfrac LLC
4acf2392-6768-4789-a0d1-25773ab39338,"HITACHI, LTD."
4b6c261a-3afb-422e-a2c0-4293db06fa3b,"Pairwise Plants Services, Inc."
