inventor_id,name,country
fl:jo_ln:mcmichael-6,Jonathan R. McMichael,
fl:jo_ln:melanson-3,John L. Melanson,
fl:jo_ln:mertz-1,Joshua Mertz,
fl:jo_ln:miller-158,Jonathan Logan Miller,US
fl:jo_ln:mitchell-71,Josh Mitchell,
fl:jo_ln:mola-2,Jordi Mola,
fl:jo_ln:moore-64,John T. Moore,
fl:jo_ln:morello-1,John R. Morello,
fl:jo_ln:muskin-1,Jon Muskin,
fl:jo_ln:navarra-1,John Navarra,US
fl:jo_ln:navarrodeandrade-1,Joao Eduardo Navarro de Andrade,US
fl:jo_ln:navia-3,"Jose A. Navia, Sr.",
fl:jo_ln:nottingham-1,John W. Nottingham,
fl:jo_ln:nutaro-2,Joseph Nutaro,
fl:jo_ln:obar-1,Joshua Obar,
fl:jo_ln:oldsen-1,John G. Oldsen,
fl:jo_ln:panigot-1,Joseph E. Panigot,US
fl:jo_ln:park-685,Joonyoung Park,
fl:jo_ln:parry-1,Jonathan S. Parry,
fl:jo_ln:pauly-1,John M. Pauly,
fl:jo_ln:pearce-21,Joseph L. Pearce,
fl:jo_ln:pearce-4,John J. Pearce,
fl:jo_ln:peterson-47,John L. Peterson,
fl:jo_ln:pfannschmidt-1,Joern Pfannschmidt,
fl:jo_ln:piemme-1,Jobe Piemme,
fl:jo_ln:porter-4,John R. Porter,
fl:jo_ln:powers-18,"John Powers, III",
fl:jo_ln:preiss-1,Jochen Preiss,
fl:jo_ln:prest-2,Joss Prest,
fl:jo_ln:priede-1,Jonas Calleja PRIEDE,
fl:jo_ln:purvis-5,John W. Purvis,
fl:jo_ln:puryear-2,John W. Puryear,
fl:jo_ln:rahmon-1,John Rahmon,
fl:jo_ln:regan-12,Joseph M. Regan,
fl:jo_ln:remmelg-1,Jörgen Remmelg,
fl:jo_ln:rhoades-5,Joshua M. Rhoades,
fl:jo_ln:roman-20,Jon R. Roman,
fl:jo_ln:roquemore-1,"John Peter Roquemore, III",
fl:jo_ln:sanders-24,John Larry Sanders,
fl:jo_ln:sandy-1,Joe M. Sandy,
fl:jo_ln:schaffeld-1,John Schaffeld,US
fl:jo_ln:scharmuller-2,Josef Scharmüller,
fl:jo_ln:scheinfield-1,Jordan Merrick Scheinfield,
fl:jo_ln:schipper-2,John F. Schipper,
fl:jo_ln:schmidt-70,Josef Schmidt,
fl:jo_ln:schopf-6,John Michael Schopf,
fl:jo_ln:seeger-8,Joseph Seeger,
fl:jo_ln:shaw-26,Jonathan L. Shaw,
fl:jo_ln:shaw-51,John Shaw,
fl:jo_ln:shellman-2,Jon V. Shellman,
fl:jo_ln:siegel-23,Joshua Siegel,
fl:jo_ln:sowell-3,John B. Sowell,US
fl:jo_ln:spagua-1,Joe Spagua,US
fl:jo_ln:sperling-2,John W. Sperling,
fl:jo_ln:sporn-2,Joseph S. Sporn,
fl:jo_ln:sprowl-1,Jory Sprowl,
fl:jo_ln:stewart-60,Joe Stewart,
fl:jo_ln:sumali-1,Joshua Sumali,
fl:jo_ln:svedberg-3,Jonas Svedberg,
fl:jo_ln:taenzer-1,Jon C. Taenzer,
fl:jo_ln:tellkamp-2,John Paul Tellkamp,
fl:jo_ln:thomason-2,Jon Thomason,
fl:jo_ln:tobiason-1,Joseph Daniel Tobiason,
fl:jo_ln:torremans-1,Joseph L. G. Torremans,
fl:jo_ln:trezza-1,John Trezza,US
fl:jo_ln:tuttle-6,John R. Tuttle,
fl:jo_ln:vangheluwe-1,Jochen Renaat Van Gheluwe,
fl:jo_ln:vanwiemeersch-2,John Robert Van Wiemeersch,
fl:jo_ln:vincent-30,Jonathan Vincent,
fl:jo_ln:waicukauski-1,John A. Waicukauski,
fl:jo_ln:walls-5,John E. Walls,
fl:jo_ln:warner-11,John L. Warner,
fl:jo_ln:watts-5,John E. Watts,
fl:jo_ln:wehrman-1,Joseph Gerard Wehrman,US
fl:jo_ln:wiesinger-1,Joanna M. Wiesinger,US
fl:jo_ln:wootan-1,John J. Wootan,
fl:jo_ln:wright-79,Joshua Wright,
fl:jo_ln:wu-33,Johnson Wu,
fl:jo_ln:wurzel-2,Joshua G. Wurzel,
fl:jo_ln:young-59,John H. Young,US
fl:jo_ln:zachariasen-1,Joseph T. Zachariasen,
fl:jo_ln:zeh-1,Joseph P. Zeh,US
fl:jo_ln:zupan-1,Joseph Zupan,
fl:ju_ln:akamatsu-2,Junichi Akamatsu,
fl:ju_ln:anlauf-1,Jurgen Anlauf,
fl:ju_ln:barthelme-3,Juergen Barthelme,
fl:ju_ln:becerra-2,Juan J. Becerra,US
fl:ju_ln:blaber-1,Justin Akira Blaber,US
fl:ju_ln:choi-261,Junil Choi,
fl:ju_ln:clack-1,Justin Clack,
fl:ju_ln:deng-16,Jun Deng,
fl:ju_ln:eberle-3,Jürgen Eberle,
fl:ju_ln:enajarvi-1,Jukka Enäjärvi,
fl:ju_ln:fest-1,Julian Fest,
fl:ju_ln:gil-5,Julio Gil,
fl:ju_ln:gittinger-2,Jurgen Gittinger,
fl:ju_ln:gregg-2,Justin Gregg,
fl:ju_ln:hamada-3,Junichi Hamada,
fl:ju_ln:hara-5,Junichi Hara,
fl:ju_ln:hikita-1,Jun Hikita,
fl:ju_ln:hirooka-2,Junji Hirooka,
fl:ju_ln:hong-26,Jung-Hwan Hong,
fl:ju_ln:imai-10,Junichi Imai,
fl:ju_ln:ito-5,Jun Ito,
fl:ju_ln:jang-150,Ju-Hoon Jang,
fl:ju_ln:jo-56,Junyoung Jo,
fl:ju_ln:jonas-1,Jude Royston Jonas,US
fl:ju_ln:kajikuri-1,Junichi Kajikuri,
fl:ju_ln:kim-343,Jungryul Kim,
fl:ju_ln:kitera-1,Jun Kitera,
fl:ju_ln:klein-13,Jurgen Klein,
fl:ju_ln:koch-9,Juergen Koch,
fl:ju_ln:kwon-38,Jun Seok Kwon,
fl:ju_ln:lee-402,Jun Seok Lee,
fl:ju_ln:lee-809,Junha Lee,
fl:ju_ln:li-77,Jun Li,
fl:ju_ln:li-96,Jun Li,
fl:ju_ln:molnar-1,Judith R. Molnar,US
fl:ju_ln:momoda-1,Junji Momoda,
fl:ju_ln:montojo-1,Juan Montojo,
fl:ju_ln:munn-1,Jude M. Munn,
fl:ju_ln:nam-51,Jung Hak Nam,
fl:ju_ln:nishigaki-1,Junji Nishigaki,
fl:ju_ln:nishino-3,Junki Nishino,
fl:ju_ln:nolan-3,Julian Charles Nolan,
fl:ju_ln:oh-116,Jung Yeob Oh,
fl:ju_ln:ohtani-2,Jun Ohtani,
fl:ju_ln:parambath-1,Jubish C. Parambath,
fl:ju_ln:park-139,Jun-Sang Park,
fl:ju_ln:park-80,Jun Yong Park,
fl:ju_ln:peng-49,Juen Tien Peng,
fl:ju_ln:pirttilahti-1,Juha Pirttilahti,
fl:ju_ln:preuschen-1,Judith Preuschen,
fl:ju_ln:pudenz-1,Juergen Pudenz,
fl:ju_ln:reingen-1,Jürgen Reingen,
fl:ju_ln:sauer-5,Jude S. Sauer,US
fl:ju_ln:sellers-1,Justin Sellers,US
fl:ju_ln:serer-1,Julian Serer,US
fl:ju_ln:shimada-11,Jumpei Shimada,
fl:ju_ln:simola-2,Juha Simola,
fl:ju_ln:skowaisa-1,Juergen Skowaisa,
fl:ju_ln:smithers-1,Juston Smithers,
fl:ju_ln:son-95,Juhyung SON,
fl:ju_ln:takagi-11,Junji Takagi,
fl:ju_ln:umetsu-1,Jun Umetsu,
fl:ju_ln:wang-146,Jun Wang,
fl:ju_ln:wang-161,Jun Wang,
fl:ju_ln:wang-170,Jun Wang,
fl:ju_ln:yap-1,Jung Houn Yap,
fl:ju_ln:yoon-131,Junill Yoon,
fl:ju_ln:zhou-44,Jun Zhou,
fl:ju_ln:zhu-48,Jun Zhu,
fl:ka_ln:abdurrashid-2,Kamaluddin Abdur-Rashid,
fl:ka_ln:aihara-11,Katsuaki Aihara,
fl:ka_ln:dong-8,Kai Dong,
fl:ka_ln:enomoto-23,Kazuo Enomoto,
fl:ka_ln:esaki-3,Kanako ESAKI,
fl:ka_ln:fink-4,Kaitlin Elizabeth FINK,
fl:ka_ln:frost-6,Kathleen Frost,
fl:ka_ln:fujii-30,Katsumasa Fujii,
fl:ka_ln:furuhashi-7,Kana Furuhashi,
fl:ka_ln:furumochi-1,Kazuto Furumochi,
fl:ka_ln:hampel-1,Karl Georg Hampel,US
fl:ka_ln:hanzawa-2,Katsuhiko Hanzawa,
fl:ka_ln:hehle-1,Karl Mathias Hehle,
fl:ka_ln:hennig-1,Karl Anton Hennig,
fl:ka_ln:higashiyama-3,Katsuhiko Higashiyama,
fl:ka_ln:hojo-5,Kazuhiko Hojo,
fl:ka_ln:holzer-1,Katharina Holzer,
fl:ka_ln:huang-48,Kai-Hung Huang,
fl:ka_ln:iida-18,Katsuya Iida,
fl:ka_ln:ito-96,Kazumasa Ito,
fl:ka_ln:jung-12,Kang-Yun Jung,
fl:ka_ln:kakarla-1,Kashinath Kakarla,
fl:ka_ln:kawashita-2,Kazuaki KAWASHITA,
fl:ka_ln:kohama-2,Kazumasa Kohama,
fl:ka_ln:kondo-4,Katsumi Kondo,
fl:ka_ln:kumar-33,Karthik Kumar,
fl:ka_ln:kyono-1,Kazuaki Kyono,
fl:ka_ln:lee-173,Kang Hyun Lee,
fl:ka_ln:li-72,Kai Li,US
fl:ka_ln:long-9,Kai Long,
fl:ka_ln:loser-1,Karin Loser,
fl:ka_ln:lu-39,Kaijie Lu,
fl:ka_ln:masuda-28,Kazuaki Masuda,
fl:ka_ln:matsumoto-78,Kazuteru Matsumoto,
fl:ka_ln:matsuoka-24,Katsuji Matsuoka,
fl:ka_ln:missoum-1,KARIM MISSOUM,
fl:ka_ln:mui-1,Ka Ho Mui,
fl:ka_ln:nakayama-38,Kazutaka Nakayama,
fl:ka_ln:nishida-34,Kazuhisa Nishida,
fl:ka_ln:nishiyama-17,Kazuhiro Nishiyama,
fl:ka_ln:ohtsu-4,Kazuhiko Ohtsu,
fl:ka_ln:okada-42,Katsumi Okada,
fl:ka_ln:oya-7,Kazufumi Oya,
fl:ka_ln:phillips-11,Kathleen R. Phillips,US
fl:ka_ln:prevratil-1,Karyne Poissant Prevratil,
fl:ka_ln:quist-2,Karl QUIST,
fl:ka_ln:sakane-1,Kazuo Sakane,
fl:ka_ln:sawada-27,Kazuhide Sawada,
fl:ka_ln:schalk-1,Karl Schalk,
fl:ka_ln:schramm-5,Karl F. Schramm,
fl:ka_ln:sekihara-2,Kanji Sekihara,
fl:ka_ln:sensui-1,Kazuyoshi Sensui,
fl:ka_ln:shibata-52,Kazuaki Shibata,
fl:ka_ln:shigeta-10,Kazuyuki Shigeta,
fl:ka_ln:shimada-39,Kazuhide Shimada,
fl:ka_ln:shimomura-10,Kazuya Shimomura,
fl:ka_ln:sumida-5,Katsuaki Sumida,
fl:ka_ln:suzuki-90,Katsumi Suzuki,
fl:ka_ln:tabata-6,Kazufumi Tabata,
fl:ka_ln:takatsu-5,Kazumasa Takatsu,
fl:ka_ln:takeda-43,Kazuo Takeda,
fl:ka_ln:takei-3,Kazuo Takei,
fl:ka_ln:tanihira-2,Kazuo Tanihira,
fl:ka_ln:taxier-1,Karen Taxier,
fl:ka_ln:teichert-1,Katrin Teichert,
fl:ka_ln:tsuchida-22,Kazuhiro Tsuchida,
fl:ka_ln:uchida-46,Kazuyuki Uchida,
fl:ka_ln:uchino-4,Katsuhide Uchino,
fl:ka_ln:usui-19,Kazuo Usui,
fl:ka_ln:virtanen-3,Kari Virtanen,
fl:ka_ln:wang-70,Kai Wang,
fl:ka_ln:watanabe-46,Katsushi Watanabe,
fl:ka_ln:whitehead-2,Kathryn Laura Whitehead,
fl:ka_ln:yamada-100,Kazumi Yamada,
fl:ka_ln:yamada-24,Katsuya Yamada,
fl:ka_ln:yamamoto-123,Katsutoshi Yamamoto,
fl:ka_ln:yang-86,Kai-Ming Yang,
fl:ka_ln:yonesawa-1,Kazuyoshi Yonesawa,
fl:ka_ln:yoshida-31,Katsuhiko Yoshida,
fl:ka_ln:yoshida-32,Kazunari Yoshida,
fl:ke_ln:abiko-2,Kenji Abiko,
fl:ke_ln:ariyama-1,Kenzo Ariyama,
fl:ke_ln:arvey-1,Ken Arvey,
fl:ke_ln:azelton-1,Kerry D. Azelton,
fl:ke_ln:belyk-1,Kevin M. Belyk,US
fl:ke_ln:bjornson-1,Keith Bjornson,
fl:ke_ln:borglum-1,Keith Borglum,
fl:ke_ln:chan-25,Kevin K. Chan,
fl:ke_ln:chiba-7,Kenji Chiba,
fl:ke_ln:chono-2,Keiichi Chono,
fl:ke_ln:coverdale-2,Kelly Coverdale,
fl:ke_ln:crowe-3,Keith E. Crowe,US
fl:ke_ln:davis-28,Kenneth Davis,US
fl:ke_ln:dore-1,Kevin A. Dore,US
fl:ke_ln:fan-20,Kevin Fan,
fl:ke_ln:foltz-2,Keith Richard Foltz,
fl:ke_ln:foster-1,Kelcy Jake Foster,
fl:ke_ln:fukushima-16,Keisuke Fukushima,
fl:ke_ln:gower-1,Kevin C. Gower,US
fl:ke_ln:halle-1,Kevin Sean Halle,
fl:ke_ln:hehr-1,Kenneth L. Hehr,
fl:ke_ln:heinen-1,Kerstin Heinen,
fl:ke_ln:higuchi-12,Keisuke Higuchi,
fl:ke_ln:hirata-14,Kensuke Hirata,
fl:ke_ln:hoshino-10,Ken Hoshino,
fl:ke_ln:hsieh-6,Kevin Hsieh,
fl:ke_ln:huang-67,Keng-Ming Huang,
fl:ke_ln:imai-15,Kenji Imai,
fl:ke_ln:ito-37,Kenji Ito,
fl:ke_ln:jeffcoat-2,Keith Jeffcoat,
fl:ke_ln:jeon-8,Kee-uk Jeon,
fl:ke_ln:kai-19,Kenya Kai,
fl:ke_ln:kanarik-1,Keren Jacobs Kanarik,
fl:ke_ln:kanota-1,Keiji Kanota,
fl:ke_ln:kashima-7,Keiji Kashima,
fl:ke_ln:katayama-15,Keiichi Katayama,
fl:ke_ln:kayano-2,Kengo Kayano,
fl:ke_ln:kim-115,Kevin Weejoung Kim,
fl:ke_ln:kim-182,Keunwoo Kim,US
fl:ke_ln:kistner-3,Kenneth J. Kistner,
fl:ke_ln:koyanagi-4,Kenichi Koyanagi,
fl:ke_ln:kuratani-1,Kentaro Kuratani,
fl:ke_ln:laird-1,Kevin M. Laird,
fl:ke_ln:lee-202,Kevin Lee,
fl:ke_ln:liu-56,Ke Liu,
fl:ke_ln:lobb-1,Kenneth Alan Lobb,
fl:ke_ln:mahaffey-1,Kevin Patrick Mahaffey,
fl:ke_ln:maruhashi-3,Kenichi Maruhashi,
fl:ke_ln:maruno-1,Kenji MARUNO,
fl:ke_ln:mason-7,Kevin Mason,
fl:ke_ln:matsumoto-16,Keigo Matsumoto,
fl:ke_ln:mawatari-1,Kenji Mawatari,
fl:ke_ln:miller-12,Kenneth F. Miller,
fl:ke_ln:miyata-2,Keiji Miyata,
fl:ke_ln:mizuma-5,Kenichi Mizuma,
fl:ke_ln:mo-2,Kennan Mo,
fl:ke_ln:moeggenborg-1,Kevin Moeggenborg,
fl:ke_ln:mundt-2,Kevin Mundt,
fl:ke_ln:murdock-1,Keith C. Murdock,US
fl:ke_ln:murphy-39,Kevin D. Murphy,
fl:ke_ln:nishigaki-3,Kenji Nishigaki,
fl:ke_ln:nishiguchi-3,Kenji Nishiguchi,
fl:ke_ln:nishioka-8,Ken Nishioka,
fl:ke_ln:ohata-4,Keiichi Ohata,
fl:ke_ln:onomura-1,Kenichi Onomura,
fl:ke_ln:pelfrey-1,Keith A. Pelfrey,
fl:ke_ln:pollart-1,Kenneth A. Pollart,
fl:ke_ln:rodgers-5,Keith Rodgers,
fl:ke_ln:ryu-8,Kee Ho Ryu,
fl:ke_ln:sampson-3,Kevin Sampson,
fl:ke_ln:sato-26,Kenji Sato,
fl:ke_ln:schierbeek-2,Kenneth L. Schierbeek,
fl:ke_ln:schimel-1,Keith A. Schimel,US
fl:ke_ln:schrankel-1,Kenneth R. Schrankel,US
fl:ke_ln:shen-14,Kejen Shen,
fl:ke_ln:shull-2,Kenneth D. Shull,
fl:ke_ln:sisson-2,Kenneth J. Sisson,
fl:ke_ln:smilak-1,Kevin Smilak,
fl:ke_ln:smith-44,Kevin Smith,US
fl:ke_ln:someya-1,Keita Someya,
fl:ke_ln:song-5,Kee-Bong Song,
fl:ke_ln:springer-1,Kevin Springer,
fl:ke_ln:stephens-9,Kevin Stephens,
fl:ke_ln:stockmeier-2,Kevin C. Stockmeier,
fl:ke_ln:strause-1,Kevin L. Strause,
fl:ke_ln:strope-1,Kerry M. Strope,
fl:ke_ln:suzuki-9,Kenichirou Suzuki,
fl:ke_ln:taguchi-14,Kensuke Taguchi,
fl:ke_ln:takagi-34,Kenki Takagi,
fl:ke_ln:takahashi-16,Kenzou Takahashi,
fl:ke_ln:thompson-24,Kenneth O. Thompson,
fl:ke_ln:thuerk-1,Keith Thuerk,
fl:ke_ln:toops-1,Kenneth E. Toops,
fl:ke_ln:tosuji-1,Kenta Tosuji,
fl:ke_ln:tsukamoto-12,Keisuke Tsukamoto,
fl:ke_ln:tsutsumiuchi-1,Keita Tsutsumiuchi,
fl:ke_ln:turner-3,Kenneth W. Turner,
fl:ke_ln:ueda-7,Kenta Ueda,
fl:ke_ln:washino-1,Keishi Washino,
fl:ke_ln:whelan-1,Kenneth Whelan,
fl:ke_ln:wilkes-1,Kevin Wood Wilkes,
fl:ke_ln:wright-35,Kenneth Wright,
fl:ke_ln:xie-4,Kevin Xie,
fl:ke_ln:yamana-3,Keiichi Yamana,
fl:ke_ln:yokochi-1,Keita Yokochi,
fl:kf_ln:gavrieli-1,Kfir Gavrieli,
fl:kh_ln:bataineh-1,Khaldoun Bataineh,
fl:kh_ln:duong-4,Khoa Duong,
fl:kh_ln:pithewan-1,Khuzema Pithewan,
fl:ki_ln:ahn-26,Ki Hyun Ahn,
fl:ki_ln:arai-8,Kimitaka Arai,
fl:ki_ln:baughman-1,Kit Baughman,
fl:ki_ln:cha-8,Kiseok Cha,
fl:ki_ln:cho-59,Ki Hyun Cho,
fl:ki_ln:choo-3,Ki-hyun Choo,
fl:ki_ln:dinehart-1,Kirk Dinehart,US
fl:ki_ln:fry-1,Kirk Fry,
fl:ki_ln:fu-1,Kin Chung Denny Fu,
fl:ki_ln:han-39,Ki-Young Han,
fl:ki_ln:heikkinen-1,Kim Heikkinen,
fl:ki_ln:jangla-1,Kinnary M. Jangla,
fl:ki_ln:jung-14,Kil-soo Jung,
fl:ki_ln:kelly-1,Kieran B. Kelly,
fl:ki_ln:kimura-7,Kiyohiro Kimura,
fl:ki_ln:kovi-1,Kiran Kumar Kovi,
fl:ki_ln:lee-318,Ki-ju Lee,
fl:ki_ln:leung-14,Kin K. Leung,US
fl:ki_ln:mochizuki-1,Kiyotaka Mochizuki,
fl:ki_ln:moriuchi-1,Kiyoaki Moriuchi,
fl:ki_ln:nakayama-6,Kiyoshi Nakayama,
fl:ki_ln:nishimura-3,Kiyotoshi Nishimura,
fl:ki_ln:silverbrook-1,Kia Silverbrook,
fl:ki_ln:song-59,Ki-Hoon Song,
fl:ki_ln:suzuki-35,Kiyoshi Suzuki,
fl:ki_ln:taguchi-4,Kiyomi Taguchi,
fl:ki_ln:takahashi-19,Kiyonobu Takahashi,
fl:ki_ln:tu-1,King-Ning Tu,
fl:ki_ln:venugopal-1,Kiran Venugopal,
fl:ki_ln:youn-2,Kil Young Youn,
fl:kj_ln:andersen-2,Kjeld Andersen,
fl:kj_ln:ekman-2,Kjell Ferdinand Ekman,
fl:kl_ln:alders-1,Klaus Alders,
fl:kl_ln:behnke-1,Klaus Behnke,
fl:kl_ln:bischoff-1,Klaus Bischoff,
fl:kl_ln:bohn-1,Klaus-Peter Bohn,
fl:kl_ln:hermann-4,Klaus Hermann,
fl:kl_ln:rodrigues-1,Klein A. Rodrigues,
fl:kl_ln:vandenbroucke-2,Klaas Vandenbroucke,
fl:kl_ln:waltenberg-1,Klaus Waltenberg,
fl:kl_ln:woelk-1,Klaus Woelk,
fl:ko_ln:akiyama-12,Koichi Akiyama,
fl:ko_ln:ayzikov-1,Konstantin Ayzikov,
fl:ko_ln:eckert-1,Konrad Eckert,
fl:ko_ln:enomoto-6,Kouji Enomoto,
fl:ko_ln:furukawa-10,Koji Furukawa,
fl:ko_ln:hanada-6,Koji Hanada,
fl:ko_ln:hasegawa-15,Koh Hasegawa,
fl:ko_ln:hasegawa-3,Koji Hasegawa,
fl:ko_ln:horikoshi-4,Koki Horikoshi,
fl:ko_ln:iiyama-1,Koji Iiyama,
fl:ko_ln:in-1,Kouichi In,
fl:ko_ln:kaplanis-1,Kostas Kaplanis,
fl:ko_ln:kobayashi-22,Koichi Kobayashi,
fl:ko_ln:kong-3,Koon Seung Kong,
fl:ko_ln:nose-4,Koichi Nose,
fl:ko_ln:sagane-1,Koji Sagane,
fl:ko_ln:sakai-13,Koichi Sakai,
fl:ko_ln:sato-47,Kotaro Sato,
fl:ko_ln:scheim-1,Kobi J. Scheim,
fl:ko_ln:sonoda-7,Kouichi Sonoda,
fl:ko_ln:suzuki-50,Koji Suzuki,
fl:ko_ln:takahashi-48,Koichi Takahashi,
fl:ko_ln:tamoto-2,Kouichi Tamoto,
fl:ko_ln:tamura-7,Kotaro Tamura,
fl:ko_ln:tanaka-58,Kouji Tanaka,
fl:ko_ln:uno-7,Koji Uno,
fl:ko_ln:uranishi-1,Kouji Uranishi,
fl:ko_ln:vogel-1,Kolja Vogel,
fl:ko_ln:yamazaki-11,Kozo Yamazaki,
fl:ko_ln:yang-14,Kongqun Yang,
fl:ko_ln:yasaki-1,Kosuke Yasaki,
fl:kr_ln:holmberg-1,Krister Holmberg,
fl:kr_ln:iyer-10,Krishna Pichumani Iyer,
fl:kr_ln:lemiegre-1,Kristof Lemiegre,
fl:kr_ln:mukkavilli-1,Krishna Kiran Mukkavilli,
fl:kr_ln:narang-2,Kristi Jean Narang,US
fl:kr_ln:scheponik-1,Kristoffer Steven Scheponik,
fl:kr_ln:shah-13,Krishan Shah,
fl:ku_ln:chang-196,Kuangyao Chang,
fl:ku_ln:chen-263,Kuei-Yuan Chen,
fl:ku_ln:choi-10,Kui-Won Choi,
fl:ku_ln:gokam-1,Kurumurthy Gokam,
fl:ku_ln:hilpert-1,Kurt Hilpert,
fl:ku_ln:huang-228,Kuanta HUANG,
fl:ku_ln:huang-43,Kuan-Chun Huang,US
fl:ku_ln:ito-5,Kunio Ito,
fl:ku_ln:ito-9,Kuniyasu Ito,
fl:ku_ln:kallkvist-1,Kurt Källkvist,
fl:ku_ln:kuo-20,Kun-Sheng Kuo,
fl:ku_ln:liu-6,Kuan-Ting Liu,
fl:ku_ln:mori-8,Kunio Mori,
fl:ku_ln:ramaswamy-1,Kumar Ramaswamy,
fl:ku_ln:sasamori-1,Kunio Sasamori,
fl:ku_ln:satomi-1,Kunio Satomi,
fl:ku_ln:sawai-2,Kunihito Sawai,
fl:ku_ln:tzeng-1,Kuo-Hwa Tzeng,
fl:ku_ln:ulmer-2,Kurt Ulmer,
fl:ku_ln:vidyasagar-2,Kunal Vidyasagar,
fl:ku_ln:yamamoto-12,Kunitoshi YAMAMOTO,
fl:ku_ln:yang-131,Kunyong Yang,
fl:ku_ln:zhang-24,Kun Zhang,
fl:kw_ln:choi-48,Kwang-Seok Choi,
fl:ky_ln:consalus-1,Kyle Consalus,
fl:ky_ln:feldman-2,Kyril Feldman,
fl:ky_ln:ford-4,Kyle Ford,
fl:ky_ln:kim-215,Kyung Soo Kim,
fl:ky_ln:kim-401,Kyung-Kyu Kim,
fl:ky_ln:koo-36,KyoWang Koo,
fl:ky_ln:lee-627,Kyudae Lee,
fl:ky_ln:shin-108,Kyoung-Ju Shin,
fl:l._ln:armstrong-1,L. Lamar Armstrong,US
fl:la_ln:ames-1,Lawrence L. Ames,
fl:la_ln:barabas-1,Laszlo Barabas,
fl:la_ln:blatt-1,Lawrence M. Blatt,
fl:la_ln:boni-3,Lawrence Boni,US
fl:la_ln:clevenger-2,Lawrence A. Clevenger,US
fl:la_ln:flanagankent-1,Laura Flanagan-Kent,
fl:la_ln:goldstein-7,Lawrence S. B. Goldstein,
fl:la_ln:henshaw-2,Lawrence M. Henshaw,US
fl:la_ln:holmes-6,Larry R. Holmes,
fl:la_ln:howard-16,Layne Howard,
fl:la_ln:karr-2,Laura L. Karr,
fl:la_ln:kavuri-2,Lakshmi N. Kavuri,
fl:la_ln:kiest-2,"Larry W. Kiest, Jr.",
fl:la_ln:kinsman-2,Larry D. Kinsman,
fl:la_ln:krishnamurthy-2,Lakshminarayanan Krishnamurthy,
fl:la_ln:kuen-1,Lam Man Kuen,
fl:la_ln:kuru-2,Lauri Kuru,
fl:la_ln:lehman-1,Lark E. Lehman,
fl:la_ln:levy-7,Lawrence Levy,
fl:la_ln:lofton-1,Larry Lofton,
fl:la_ln:mann-7,Larry W. Mann,
fl:la_ln:melvin-2,"Lawrence S. Melvin, III",
fl:la_ln:nagy-8,Laszlo Nagy,
fl:la_ln:nguyen-4,Laurent An Minh Nguyen,
fl:la_ln:nookala-1,Lakshmi Nookala,
fl:la_ln:shock-1,Lara N. Shock,
fl:la_ln:touahir-1,Larbi Touahir,
fl:la_ln:ulander-2,Lars Johan Andreas Ulander,
fl:la_ln:waldman-1,Lawrence Fubini Waldman,
fl:la_ln:whittington-1,Lawrence E. Whittington,
fl:le_ln:bergman-1,Lee H. Bergman,
fl:le_ln:cranfill-1,Leonard J. Cranfill,
fl:le_ln:edwards-3,Lewin Edwards,US
fl:le_ln:feldman-3,Leonard C. Feldman,US
fl:le_ln:fraitag-2,Leonard Fraitag,
fl:le_ln:geoghegan-1,Leif GEOGHEGAN,
fl:le_ln:gretskii-1,Lev Gretskii,
fl:le_ln:harrison-7,Leslie Mervyn Harrison,
fl:le_ln:herzenberg-1,Leonore A. Herzenberg,
fl:le_ln:isbell-1,Lewis Isbell,
fl:le_ln:jonson-2,Lennart Jönson,
fl:le_ln:kononov-1,Leon Kononov,
fl:le_ln:lin-33,Leyu Lin,
fl:le_ln:mccarty-5,Leslie P. McCarty,
fl:le_ln:metcalf-2,"Leander A. Metcalf, II",US
fl:le_ln:metcalfe-2,Leonard Metcalfe,
fl:le_ln:neitzel-1,Lee Allen Neitzel,
fl:le_ln:polishuk-1,Leon Polishuk,
fl:le_ln:sherman-1,Leigh E. Sherman,US
fl:le_ln:strnad-2,Lee A. Strnad,
fl:le_ln:vantine-1,Lee W. VanTine,
fl:le_ln:wang-65,Lee Wang,
fl:le_ln:williamson-2,Leigh Williamson,
fl:le_ln:witt-1,Leslie Rae Witt,
fl:le_ln:wong-6,Lenny Wong,
fl:li_ln:chen-451,Lien-Hsun Chen,
fl:li_ln:chung-7,Liang-Chor Chung,
fl:li_ln:dong-15,Liang Dong,
fl:li_ln:du-30,Liang Du,
fl:li_ln:gardner-3,Linda S. Gardner,
fl:li_ln:ke-3,Ling-Wei Ke,
fl:li_ln:li-153,Li Li,
fl:li_ln:liao-5,Liang-Sheng Liao,
fl:li_ln:liu-215,Liang Liu,
fl:li_ln:lu-69,Lida Lu,
fl:li_ln:mestha-1,Lingappa K. Mestha,
fl:li_ln:nilsson-1,Lina Maria NILSSON,
fl:li_ln:reed-2,Lindsay Reed,
fl:li_ln:roncancio-1,Lina RONCANCIO,US
fl:li_ln:schur-2,Lisa Schur,
fl:li_ln:serbu-1,Liviu Serbu,
fl:li_ln:wang-229,Lin Wang,
fl:li_ln:wang-449,Lifeng Wang,
fl:li_ln:weisbart-1,Lillie Weisbart,
fl:li_ln:wu-324,Lianfang Wu,
fl:li_ln:wu-73,Lien Wu,
fl:li_ln:yu-154,Liang Yu,
fl:li_ln:zhang-369,Liang Zhang,
fl:li_ln:zhao-117,Li Zhao,
